FCU,FCU_AM,total_uni,uni_0,uni_1,uni_2,uni_3,uni_4,uni_5,uni_6,uni_7,uni_8,uni_9,uni_10,hs_state,no_public,ratio_public,no_fcu,ratio_fcu,no_math,ratio_math,taichung,hs_from_taichung,uni_mean,distance,similar_no,no_stat
0,0,3,逢甲大學應用數學系,中原大學應用數學系,明道大學精緻農業學系,0,0,0,0,0,0,0,0,雲林縣,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,1,232.75,2,10,0
0,0,4,逢甲大學應用數學系,靜宜大學應用化學系-類繁星,靜宜大學食品營養學系食品與生物技術組,靜宜大學食品營養學系食品與生物技術組-類繁星,0,0,0,0,0,0,0,臺中市,0,0.0,1,0.25,1,0.25,1,0,228.25,0,6,0
1,1,4,逢甲大學應用數學系,靜宜大學財務與計算數學系財務工程組,靜宜大學統計資訊學系,國立臺東大學數學系,0,0,0,0,0,0,0,臺中市,1,0.25,1,0.25,3,0.75,1,0,248.625,0,12,1
0,0,2,逢甲大學應用數學系,中原大學應用數學系,0,0,0,0,0,0,0,0,0,桃園市,0,0.0,1,0.5,2,1.0,0,2,180.375,3,10,0
1,1,3,逢甲大學應用數學系,靜宜大學企業管理學系,靜宜大學會計學系,0,0,0,0,0,0,0,0,彰化縣,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,1,244.0,1,7,0
0,0,5,逢甲大學應用數學系,東海大學應用數學系,國立東華大學應用數學系統計科學組,國立臺東大學應用數學系,國立嘉義大學應用數學系,0,0,0,0,0,0,新竹市,3,0.6,1,0.2,5,1.0,0,1,244.625,3,23,1
0,0,3,逢甲大學應用數學系,中原大學應用數學系,東海大學統計學系(自然組),0,0,0,0,0,0,0,0,臺南市,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,2,202.0,3,10,1
1,0,5,逢甲大學應用數學系,東海大學統計學系(自然組),逢甲大學水利工程與資源保育學系,靜宜大學企業管理學系,國立金門大學企業管理學系,0,0,0,0,0,0,南投縣,1,0.2,2,0.4,1,0.2,0,1,260.25,0,8,1
0,0,5,逢甲大學應用數學系,長榮大學護理學系,慈濟大學護理學系,輔英科技大學護理系,弘光科技大學護理系,0,0,0,0,0,0,雲林縣,0,0.0,1,0.2,1,0.2,0,1,256.5,2,6,0
1,1,3,逢甲大學應用數學系,中國文化大學資訊工程學系,輔仁大學數學系資訊數學組,0,0,0,0,0,0,0,0,新北市,0,0.0,1,0.3333333333333333,3,1.0,0,3,230.375,5,6,0
1,1,7,逢甲大學應用數學系,東海大學統計學系(社會組),逢甲大學通訊工程學系,義守大學資訊工程學系,朝陽科技大學資訊管理系資訊管理組,嶺東科技大學國際企業系,嶺東科技大學財務金融系,0,0,0,0,高雄市,0,0.0,2,0.2857142857142857,1,0.14285714285714285,0,2,266.25,4,13,1
0,0,2,逢甲大學應用數學系,東海大學應用數學系,0,0,0,0,0,0,0,0,0,宜蘭縣,0,0.0,1,0.5,2,1.0,0,3,207.625,6,11,0
0,0,6,逢甲大學應用數學系,中國文化大學建築及都市設計學系,靜宜大學財務與計算數學系財務工程組,銘傳大學數位媒體設計學系(桃園校區),實踐大學時尚設計學系(高雄校區),正修科技大學數位多媒體設計系,0,0,0,0,0,臺東縣,0,0.0,1,0.16666666666666666,2,0.3333333333333333,0,3,232.25,6,7,0
1,1,2,逢甲大學應用數學系,東海大學統計學系(社會組),0,0,0,0,0,0,0,0,0,高雄市,0,0.0,1,0.5,1,0.5,0,2,191.125,4,6,1
1,0,2,逢甲大學應用數學系,逢甲大學統計學系,0,0,0,0,0,0,0,0,0,新竹市,0,0.0,2,1.0,1,0.5,0,1,257.75,3,9,1
1,1,4,逢甲大學應用數學系,逢甲大學風險管理與保險學系,靜宜大學財務與計算數學系計算數學組,朝陽科技大學建築系室內設計組,0,0,0,0,0,0,0,屏東縣,0,0.0,2,0.5,3,0.75,0,3,215.625,6,7,0
0,0,4,逢甲大學應用數學系,中原大學應用數學系,銘傳大學資訊工程學系(桃園校區),實踐大學資訊科技與管理學系(臺北校區),0,0,0,0,0,0,0,臺東縣,0,0.0,1,0.25,2,0.5,0,3,224.375,6,10,0
1,0,4,逢甲大學應用數學系,逢甲大學工業工程與系統管理學系,靜宜大學財務與計算數學系財務工程組,國立屏東大學應用物理系光電暨材料組,0,0,0,0,0,0,0,臺中市,1,0.25,2,0.5,2,0.5,1,0,242.75,0,10,0
1,1,4,逢甲大學應用數學系,靜宜大學財務金融學系,靜宜大學財務金融學系-類繁星,亞洲大學財務金融學系投資理財組,0,0,0,0,0,0,0,彰化縣,0,0.0,1,0.25,1,0.25,0,1,203.5,1,6,0
1,0,5,逢甲大學應用數學系,東海大學應用物理學系,逢甲大學纖維與複合材料學系,逢甲大學工業工程與系統管理學系,逢甲大學水利工程與資源保育學系,0,0,0,0,0,0,高雄市,0,0.0,4,0.8,1,0.2,0,2,232.25,4,16,0
0,0,4,逢甲大學應用數學系,中原大學應用數學系,東海大學統計學系(自然組),輔仁大學數學系應用數學組,0,0,0,0,0,0,0,雲林縣,0,0.0,1,0.25,4,1.0,0,1,208.25,2,10,1
0,0,5,逢甲大學應用數學系,東海大學應用數學系,逢甲大學資訊電機學院不分系榮譽班,中國文化大學資訊工程學系,靜宜大學資訊工程學系,0,0,0,0,0,0,臺中市,0,0.0,2,0.4,2,0.4,1,0,280.0,0,11,0
0,0,4,逢甲大學應用數學系,東吳大學數學系,國立屏東大學應用數學系,國立臺東大學應用數學系,0,0,0,0,0,0,0,高雄市,2,0.5,1,0.25,4,1.0,0,2,213.75,4,20,0
0,0,4,逢甲大學應用數學系,中原大學應用數學系,東海大學應用數學系,國立東華大學應用數學系數學科學組,0,0,0,0,0,0,0,臺中市,1,0.25,1,0.25,5,1.25,1,0,207.375,0,18,0
1,0,5,逢甲大學應用數學系,逢甲大學土木工程學系,國立高雄師範大學數學系數學組,國立臺南大學應用數學系,國立屏東大學應用數學系,0,0,0,0,0,0,高雄市,3,0.6,2,0.4,5,1.0,0,2,241.75,4,22,0
0,0,5,逢甲大學應用數學系,東吳大學數學系,東海大學應用物理學系材料及奈米科技組,東海大學化學工程與材料工程學系,逢甲大學工業工程與系統管理學系,0,0,0,0,0,0,南投縣,0,0.0,2,0.4,2,0.4,0,1,225.75,0,13,0
0,0,2,逢甲大學應用數學系,東海大學統計學系(社會組),0,0,0,0,0,0,0,0,0,臺中市,0,0.0,1,0.5,1,0.5,1,0,191.125,0,6,1
0,0,2,逢甲大學應用數學系,東海大學資訊管理學系(物聯網與大數據應用組),0,0,0,0,0,0,0,0,0,臺中市,0,0.0,1,0.5,1,0.5,1,0,196.375,0,6,0
1,0,2,逢甲大學應用數學系,逢甲大學工業工程與系統管理學系,0,0,0,0,0,0,0,0,0,新竹市,0,0.0,2,1.0,1,0.5,0,1,193.125,3,9,0
0,0,5,逢甲大學應用數學系,東海大學應用數學系,東海大學資訊工程學系資電工程組,東海大學資訊工程學系軟體工程組,逢甲大學電子工程學系,0,0,0,0,0,0,臺中市,0,0.0,2,0.4,2,0.4,1,0,244.0,0,18,0
0,0,3,逢甲大學應用數學系,東海大學化學工程與材料工程學系,淡江大學數學學系數學組,0,0,0,0,0,0,0,0,基隆市,0,0.0,1,0.3333333333333333,3,1.0,0,3,232.5,5,6,0
1,1,2,逢甲大學應用數學系,中原大學應用數學系,0,0,0,0,0,0,0,0,0,彰化縣,0,0.0,1,0.5,2,1.0,0,1,180.375,1,10,0
1,1,3,逢甲大學應用數學系,中原大學應用數學系,東海大學化學工程與材料工程學系,0,0,0,0,0,0,0,0,桃園市,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,2,224.25,3,10,0
0,0,9,逢甲大學應用數學系,靜宜大學台灣文學系,靜宜大學資訊傳播工程學系(互動藝術組),銘傳大學應用中國文學系(桃園校區),銘傳大學應用日語學系(桃園校區),修平科技大學人力資源管理與發展系,僑光科技大學多媒體與遊戲設計系,中臺科技大學老人照顧系,朝陽科技大學資訊管理系資訊管理組,0,0,臺中市,0,0.0,1,0.1111111111111111,1,0.1111111111111111,1,0,287.5,0,6,0
1,1,3,逢甲大學應用數學系,靜宜大學資訊傳播工程學系,嘉南藥理科技大學環境資源管理系,0,0,0,0,0,0,0,0,彰化縣,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,1,236.75,1,6,0
0,0,7,逢甲大學應用數學系,東吳大學數學系,中原大學應用數學系,淡江大學數學學系資料科學與數理統計組,輔仁大學數學系資訊數學組,國立勤益科技大學資訊工程系,華夏科技大學資訊工程系,0,0,0,0,臺北市,1,0.14285714285714285,1,0.14285714285714285,6,0.8571428571428571,0,3,246.375,5,14,1
1,0,3,逢甲大學應用數學系,逢甲大學通訊工程學系,國立台東大學資訊工程學系,0,0,0,0,0,0,0,0,臺南市,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,0,2,208.125,3,14,0
0,0,5,逢甲大學應用數學系,逢甲大學通訊工程學系,國立臺東大學教育學系,國立臺東大學幼兒教育學系,國立臺東大學特殊教育學系,0,0,0,0,0,0,雲林縣,3,0.6,2,0.4,1,0.2,0,1,210.125,2,16,0
0,0,5,逢甲大學應用數學系,東吳大學數學系,中原大學應用數學系,東海大學應用數學系,淡江大學數學學系數學組,0,0,0,0,0,0,高雄市,0,0.0,1,0.2,6,1.2,0,2,229.625,4,19,0
1,0,5,逢甲大學應用數學系,逢甲大學材料科學與工程學系,逢甲大學電機工程學系,義守大學電機工程學系,國立聯合大學光電工程學系,0,0,0,0,0,0,高雄市,1,0.2,3,0.6,1,0.2,0,2,264.5,4,17,0
1,0,3,逢甲大學應用數學系,逢甲大學工業工程與系統管理學系,逢甲大學經濟學系,0,0,0,0,0,0,0,0,臺中市,0,0.0,3,1.0,1,0.3333333333333333,1,0,247.75,0,11,0
0,0,5,逢甲大學應用數學系,逢甲大學統計學系,銘傳大學會計學系(台北校區),銘傳大學風險管理與保險學系(台北校區),德明財經科技大學會計資訊系,0,0,0,0,0,0,臺北市,0,0.0,2,0.4,1,0.2,0,3,298.5,5,9,1
1,0,5,逢甲大學應用數學系,東海大學統計學系(大數據與資料科學組),逢甲大學環境工程與科學學系,國立聯合大學環境與安全衛生工程學系,國立聯合大學光電工程學系,0,0,0,0,0,0,新北市,2,0.4,2,0.4,1,0.2,0,3,236.25,5,10,1
0,0,5,逢甲大學應用數學系,中原大學應用數學系,東海大學應用數學系,淡江大學數學學系資料科學與數理統計組,輔仁大學數學系純數學組,0,0,0,0,0,0,桃園市,0,0.0,1,0.2,6,1.2,0,2,224.75,3,15,1
0,0,6,逢甲大學應用數學系,東吳大學化學系,中原大學應用數學系,東海大學化學工程與材料工程學系(生化工程組),東海大學畜產與生物科技學系,中國文化大學化學系,0,0,0,0,0,新竹市,0,0.0,1,0.16666666666666666,2,0.3333333333333333,0,1,231.625,3,12,0
1,0,6,逢甲大學應用數學系,中原大學應用數學系,中原大學土木工程學系,逢甲大學工業工程與系統管理學系,逢甲大學土木工程學系,逢甲大學土地管理學系,0,0,0,0,0,臺中市,0,0.0,4,0.6666666666666666,2,0.3333333333333333,1,0,252.375,0,24,0
0,0,4,逢甲大學應用數學系,中原大學物理學系物理組,中原大學工業與系統工程學系工程組,淡江大學航空太空工程學系,0,0,0,0,0,0,0,臺中市,0,0.0,1,0.25,1,0.25,1,0,230.0,0,6,0
1,0,3,逢甲大學應用數學系,逢甲大學統計學系商業大數據組,義守大學財務與計算數學系,0,0,0,0,0,0,0,0,臺南市,0,0.0,2,0.6666666666666666,2,0.6666666666666666,0,2,215.0,3,8,1
0,0,8,逢甲大學應用數學系,逢甲大學中國文學系,靜宜大學化粧品科學系,亞洲大學護理學系高齡長期照護組,亞洲大學時尚設計學系時尚服裝設計組,弘光科技大學護理系,弘光科技大學餐旅管理系,長庚科技大學護理系(林口校區),0,0,0,臺中市,0,0.0,2,0.25,1,0.125,1,0,294.0,0,8,0
1,1,4,逢甲大學應用數學系,中原大學應用數學系,中原大學工業與系統工程學系,逢甲大學統計學系,0,0,0,0,0,0,0,新竹市,0,0.0,2,0.5,2,0.5,0,1,249.875,3,14,1
0,0,6,逢甲大學應用數學系,中原大學應用數學系,長庚大學資訊管理學系,國立臺南大學應用數學系,國立東華大學資訊工程學系資工組,國立高雄科技大學電機工程系(建工校區),0,0,0,0,0,臺北市,3,0.5,1,0.16666666666666666,3,0.5,0,3,270.5,5,14,0
1,1,2,逢甲大學應用數學系,大同大學機械工程學系精密機械組,0,0,0,0,0,0,0,0,0,高雄市,0,0.0,1,0.5,1,0.5,0,2,206.375,4,6,0
0,0,3,逢甲大學應用數學系,東吳大學數學系,淡江大學統計學系,0,0,0,0,0,0,0,0,南投縣,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,1,205.25,0,11,1
0,0,9,逢甲大學應用數學系,東吳大學財務工程與精算數學系,銘傳大學財務金融學系財務金融組(臺北校區),銘傳大學國際企業學系外貿金融組(臺北校區),實踐大學資訊科技與管理學系(臺北校區),朝陽科技大學資訊與通訊系,樹德科技大學資訊工程系,高苑科技大學資訊管理系,臺北城市科技大學資訊工程系,0,0,嘉義市,0,0.0,1,0.1111111111111111,2,0.2222222222222222,0,1,281.75,2,7,0
1,1,3,逢甲大學應用數學系,銘傳大學應用統計資訊學系(桃園校區),世新大學資訊管理學系資訊管理組,0,0,0,0,0,0,0,0,新北市,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,3,230.5,5,6,1
1,1,4,逢甲大學應用數學系,中原大學應用數學系,淡江大學數學學系資料科學與數理統計組,輔仁大學數學系應用數學組,0,0,0,0,0,0,0,嘉義市,0,0.0,1,0.25,5,1.25,0,1,207.5,2,10,1
1,1,2,逢甲大學應用數學系,中原大學應用數學系,0,0,0,0,0,0,0,0,0,臺北市,0,0.0,1,0.5,2,1.0,0,3,180.375,5,10,0
1,1,4,逢甲大學應用數學系,靜宜大學生態人文學系,靜宜大學資訊工程學系,義守大學資訊工程學系,0,0,0,0,0,0,0,臺南市,0,0.0,1,0.25,1,0.25,0,2,252.875,3,6,0
0,0,4,逢甲大學應用數學系,東海大學應用數學系,淡江大學數學學系資料科學與數理統計組,國立臺東大學應用數學系,0,0,0,0,0,0,0,苗栗縣,1,0.25,1,0.25,4,1.0,0,1,236.5,1,16,1
1,1,7,逢甲大學應用數學系,中原大學應用數學系,輔仁大學數學系純數學組,朝陽科技大學資訊管理系資訊管理組,嘉南藥理科技大學化粧品應用與管理系,弘光科技大學化妝品應用系,弘光科技大學老人福利與事業系,0,0,0,0,臺中市,0,0.0,1,0.14285714285714285,4,0.5714285714285714,1,0,231.875,0,10,0
0,0,4,逢甲大學應用數學系,東吳大學數學系,東海大學應用數學系,國立東華大學應用數學系數學科學組,0,0,0,0,0,0,0,彰化縣,1,0.25,1,0.25,5,1.25,0,1,210.875,1,18,0
1,1,4,逢甲大學應用數學系,逢甲大學水利工程與資源保育學系,國立臺東大學應用科學系化學及奈米科學組,義守大學電機工程學系,0,0,0,0,0,0,0,屏東縣,1,0.25,2,0.5,1,0.25,0,3,246.25,6,10,0
1,0,2,逢甲大學應用數學系,逢甲大學精密系統設計學士學位學程,0,0,0,0,0,0,0,0,0,臺中市,0,0.0,2,1.0,1,0.5,1,0,193.625,0,6,0
1,1,2,逢甲大學應用數學系,國立臺東大學華語文學系,0,0,0,0,0,0,0,0,0,臺南市,1,0.5,1,0.5,1,0.5,0,2,186.625,3,7,0
1,0,4,逢甲大學應用數學系,逢甲大學水利工程與資源保育學系,銘傳大學電子工程學系(桃園校區),慈濟大學生命科學系,0,0,0,0,0,0,0,臺東縣,0,0.0,2,0.5,1,0.25,0,3,240.0,6,8,0
0,0,4,逢甲大學應用數學系,中原大學應用數學系,東海大學應用數學系,淡江大學數學學系數學組,0,0,0,0,0,0,0,花蓮縣,0,0.0,1,0.25,5,1.25,0,3,225.125,6,15,0
1,1,4,逢甲大學應用數學系,東海大學應用數學系,逢甲大學統計學系商業大數據組,國立臺灣體育運動大學體育學系(一般組),0,0,0,0,0,0,0,臺中市,1,0.25,2,0.5,2,0.5,1,0,245.625,0,12,1
1,1,3,逢甲大學應用數學系,靜宜大學資訊管理學系,靜宜大學資訊工程學系,0,0,0,0,0,0,0,0,雲林縣,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,1,245.5,2,6,0
0,0,4,逢甲大學應用數學系,淡江大學數學學系資料科學與數理統計組,輔仁大學物理學系光電物理組,元智大學工業工程與管理學系,0,0,0,0,0,0,0,新北市,0,0.0,1,0.25,2,0.5,0,3,228.5,5,7,1
0,0,5,逢甲大學應用數學系,中原大學應用數學系,靜宜大學財務與計算數學系財務工程組,靜宜大學統計資訊學系,亞洲大學財務金融學系投資理財組,0,0,0,0,0,0,南投縣,0,0.0,1,0.2,3,0.6,0,1,241.875,0,12,1
0,0,6,逢甲大學應用數學系,中原大學應用數學系,淡江大學數學學系數學組,輔仁大學數學系應用數學組,國立屏東大學應用數學系,國立嘉義大學應用數學系,0,0,0,0,0,高雄市,2,0.3333333333333333,1,0.16666666666666666,8,1.3333333333333333,0,2,232.125,4,19,0
1,1,4,逢甲大學應用數學系,東海大學統計學系(自然組),東海大學統計學系(社會組),靜宜大學財務與計算數學系計算數學組,0,0,0,0,0,0,0,雲林縣,0,0.0,1,0.25,3,0.75,0,1,220.375,2,7,2
0,0,6,逢甲大學應用數學系,東吳大學數學系,中原大學應用數學系,淡江大學統計學系,輔仁大學數學系應用數學組,國立嘉義大學應用數學系,0,0,0,0,0,新北市,1,0.16666666666666666,1,0.16666666666666666,6,1.0,0,3,237.0,5,19,1
0,0,4,逢甲大學應用數學系,東海大學應用數學系,東海大學統計學系(大數據與資料科學組),逢甲大學統計學系,0,0,0,0,0,0,0,屏東縣,0,0.0,2,0.5,2,0.5,0,3,262.25,6,14,2
0,0,3,逢甲大學應用數學系,東海大學應用數學系,國立嘉義大學應用數學系,0,0,0,0,0,0,0,0,臺中市,1,0.3333333333333333,1,0.3333333333333333,3,1.0,1,0,248.0,0,15,0
1,1,4,逢甲大學應用數學系,中原大學應用數學系,逢甲大學統計學系,靜宜大學財務金融學系-繁星類,0,0,0,0,0,0,0,臺中市,0,0.0,2,0.5,2,0.5,1,0,245.75,0,13,1
0,0,4,逢甲大學應用數學系,中原大學應用數學系,淡江大學數學學系資料科學與數理統計組,中國文化大學應用數學系,0,0,0,0,0,0,0,新北市,0,0.0,1,0.25,4,1.0,0,3,203.75,5,13,1
0,0,7,逢甲大學應用數學系,東海大學應用物理學系光電組,逢甲大學光電學系,逢甲大學自動控制工程學系,逢甲大學水利工程與資源保育學系,國立勤益科技大學冷凍空調與能源系,龍華科技大學機械工程系,0,0,0,0,臺北市,1,0.14285714285714285,4,0.5714285714285714,1,0.14285714285714285,0,3,287.25,5,14,0
0,0,8,逢甲大學應用數學系,東海大學應用數學系,國立臺中教育大學數學教育學系,國立屏東教育大學應用數學系,國立臺東大學數學系,國立澎湖科技大學資訊工程系,朝陽科技大學資訊工程系,南臺科技大學管理與資訊系工業管理組,0,0,0,臺南市,4,0.5,1,0.125,5,0.625,0,2,292.75,3,20,0
1,1,3,逢甲大學應用數學系,中原大學應用數學系,輔仁大學數學系純數學組,0,0,0,0,0,0,0,0,雲林縣,0,0.0,1,0.3333333333333333,4,1.3333333333333333,0,1,193.625,2,10,0
0,0,2,逢甲大學應用數學系,國立東華大學應用數學系統計組,0,0,0,0,0,0,0,0,0,臺北市,1,0.5,1,0.5,2,1.0,0,3,178.75,5,10,1
1,1,3,逢甲大學應用數學系,逢甲大學纖維與複合材料學系,朝陽科技大學營建工程系,0,0,0,0,0,0,0,0,臺中市,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1,0,262.25,0,8,0
1,1,4,逢甲大學應用數學系,東海大學應用物理學系光電組,逢甲大學纖維與複合材料學系,朝陽科技大學工業工程與管理系,0,0,0,0,0,0,0,臺中市,0,0.0,2,0.5,1,0.25,1,0,215.75,0,10,0
1,1,1,逢甲大學應用數學系,0,0,0,0,0,0,0,0,0,0,新北市,0,0.0,1,1.0,1,1.0,0,3,153.125,5,6,0
1,1,3,逢甲大學應用數學系,靜宜大學財務與計算數學系計算數學組,世新大學資訊管理學系資訊管理組,0,0,0,0,0,0,0,0,新北市,0,0.0,1,0.3333333333333333,3,1.0,0,3,211.5,5,7,0
0,0,5,逢甲大學應用數學系,東吳大學數學系,東海大學應用數學系,東海大學統計學系(大數據與決策管理組),逢甲大學材料科學與工程學系,0,0,0,0,0,0,嘉義市,0,0.0,2,0.4,3,0.6,0,1,242.0,2,19,1
1,0,5,逢甲大學應用數學系,中原大學電子工程學系,逢甲大學光電科學與工程學系,逢甲大學電子工程學系,元智大學電機工程學系(乙組),0,0,0,0,0,0,臺東縣,0,0.0,3,0.6,1,0.2,0,3,225.75,6,18,0
0,0,5,逢甲大學應用數學系,東海大學環境科學與工程學系,世新大學財務金融學系,國立嘉義大學體育與健康休閒學系,南臺科技大學電機工程系控制與晶片組,0,0,0,0,0,0,臺中市,1,0.2,1,0.2,1,0.2,1,0,273.25,0,8,0
1,0,5,逢甲大學應用數學系,東海大學統計學系(社會組),東海大學經濟學系一般經濟組,逢甲大學工業工程與系統管理學系,逢甲大學統計學系,0,0,0,0,0,0,屏東縣,0,0.0,3,0.6,1,0.2,0,3,277.5,6,12,2
0,0,5,逢甲大學應用數學系,中原大學應用數學系,中原大學化學工程學系,中原大學電子工程學系,逢甲大學化學工程學系,0,0,0,0,0,0,桃園市,0,0.0,2,0.4,2,0.4,0,2,257.25,3,20,0
0,0,4,逢甲大學應用數學系,中原大學應用數學系,中國文化大學電機工程學系,中華大學電機工程學系,0,0,0,0,0,0,0,桃園市,0,0.0,1,0.25,2,0.5,0,2,232.25,3,10,0
0,0,5,逢甲大學應用數學系,靜宜大學資訊管理學系,靜宜大學資訊傳播工程學系,亞洲大學健康產業管理學系醫療機構管理組,亞洲大學生物科技學系產業管理組,0,0,0,0,0,0,臺中市,0,0.0,1,0.2,1,0.2,1,0,283.5,0,6,0
0,0,2,逢甲大學應用數學系,中原大學應用數學系,0,0,0,0,0,0,0,0,0,臺北市,0,0.0,1,0.5,2,1.0,0,3,180.375,5,10,0
1,1,3,逢甲大學應用數學系,逢甲大學財務金融學系,國立聯合大學能源工程學系,0,0,0,0,0,0,0,0,臺中市,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,1,0,222.875,0,8,0
1,1,7,逢甲大學應用數學系,中原大學應用數學系,國立聯合大學電機工程學系,國立聯合大學電子工程學系,國立聯合大學資訊工程學系,國立高雄第一科技大學電子工程系,國立高雄應用科技大學機械工程系,0,0,0,0,新竹市,5,0.7142857142857143,1,0.14285714285714285,2,0.2857142857142857,0,1,253.5,3,10,0
0,0,6,逢甲大學應用數學系,東吳大學數學系,淡江大學數學學系數學組,國立台中教育大學數學教育學系,國立屏東教育大學應用數學系,義守大學應用數學系財務分析組,0,0,0,0,0,臺南市,2,0.3333333333333333,1,0.16666666666666666,7,1.1666666666666667,0,2,231.0,3,16,0
0,0,4,逢甲大學應用數學系,逢甲大學資訊電機學院不分系榮譽班,靜宜大學資訊工程學系,國立臺東大學數學系,0,0,0,0,0,0,0,苗栗縣,1,0.25,2,0.5,2,0.5,0,1,254.5,1,10,0
1,0,5,逢甲大學應用數學系,東海大學工業工程與經營資訊學系,逢甲大學工業工程與系統管理學系,逢甲大學統計學系,義守大學通訊工程學系,0,0,0,0,0,0,屏東縣,0,0.0,3,0.6,1,0.2,0,3,262.0,6,12,1
1,1,3,逢甲大學應用數學系,東海大學資訊管理學系(數位行銷與電子商務應用組),國立屏東大學電腦與通訊學系,0,0,0,0,0,0,0,0,臺中市,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0,218.0,0,6,0
1,0,5,逢甲大學應用數學系,淡江大學土木工程學系工程設施組,逢甲大學土木工程學系,逢甲大學都市計畫與空間資訊學系空間資訊組,國立聯合大學能源工程學系,0,0,0,0,0,0,臺中市,1,0.2,3,0.6,1,0.2,1,0,257.75,0,13,0
0,0,5,逢甲大學應用數學系,逢甲大學纖維與複合材料學系,逢甲大學工業工程與系統管理學系,銘傳大學資訊工程學系(桃園校區),國立聯合大學電子工程學系,0,0,0,0,0,0,新竹市,1,0.2,3,0.6,1,0.2,0,1,257.0,3,11,0
0,0,6,逢甲大學應用數學系,東吳大學數學系,中原大學應用數學系,淡江大學數學學系資料科學與數理統計組,靜宜大學財務與計算數學系計算數學組,輔仁大學數學系應用數學組,0,0,0,0,0,桃園市,0,0.0,1,0.16666666666666666,8,1.3333333333333333,0,2,221.625,3,15,1
1,0,5,逢甲大學應用數學系,逢甲大學機械與電腦輔助工程學系,逢甲大學統計學系,國立勤益科技大學資訊工程系,國立勤益科技大學工業工程與管理系,0,0,0,0,0,0,臺中市,2,0.4,3,0.6,1,0.2,1,0,323.5,0,13,1
1,1,4,逢甲大學應用數學系,淡江大學數學學系數學組,靜宜大學財務與計算數學系計算數學組,靜宜大學資訊工程學系,0,0,0,0,0,0,0,臺中市,0,0.0,1,0.25,5,1.25,1,0,225.375,0,7,0
0,0,3,逢甲大學應用數學系,中原大學應用數學系,東海大學應用數學系,0,0,0,0,0,0,0,0,彰化縣,0,0.0,1,0.3333333333333333,3,1.0,0,1,214.5,1,15,0
1,1,5,逢甲大學應用數學系,東海大學應用數學系,逢甲大學會計學系,中國文化大學應用數學系,國立高雄大學運動健康與休閒學系,0,0,0,0,0,0,高雄市,1,0.2,2,0.4,3,0.6,0,2,275.0,4,16,0
1,0,4,逢甲大學應用數學系,中原大學應用數學系,逢甲大學光電學系,國立聯合大學光電工程學系,0,0,0,0,0,0,0,桃園市,1,0.25,2,0.5,2,0.5,0,2,261.5,3,13,0
0,0,6,逢甲大學應用數學系,東海大學統計學系(社會組),東海大學經濟學系產業經濟組,中國醫藥大學職業安全與衛生學系,逢甲大學國際貿易學系,逢甲大學財務金融學系,0,0,0,0,0,臺中市,0,0.0,3,0.5,1,0.16666666666666666,1,0,259.25,0,10,1
0,0,6,逢甲大學應用數學系,中原大學工業與系統工程學系工程組,淡江大學統計學系,淡江大學水資源及環境工程學系水資源工程組,逢甲大學運輸與物流學系,中國文化大學電機工程學系,0,0,0,0,0,臺北市,0,0.0,2,0.3333333333333333,1,0.16666666666666666,0,3,240.625,5,9,1
1,0,4,逢甲大學應用數學系,逢甲大學工業工程與系統管理學系,逢甲大學資訊工程學系,逢甲大學電子工程學系,0,0,0,0,0,0,0,彰化縣,0,0.0,4,1.0,1,0.25,0,1,238.125,1,23,0
0,0,9,逢甲大學應用數學系,東吳大學數學系,輔仁大學數學系應用數學組,銘傳大學會計學系(台北校區),實踐大學財務金融學系(臺北校區),國立聯合大學環境與安全衛生工程學系,國立高雄海洋科技大學漁業生產與管理系,國立勤益科技大學冷凍空調與能源系能源應用組,朝陽科技大學資訊管理系數位多媒體組,0,0,南投縣,3,0.3333333333333333,1,0.1111111111111111,4,0.4444444444444444,0,1,292.0,0,10,0
0,0,5,逢甲大學應用數學系,東海大學環境科學與工程學系,靜宜大學統計資訊學系,國立高雄海洋科技大學漁業生產與管理系,僑光科技大學行銷與流通管理系,0,0,0,0,0,0,臺中市,1,0.2,1,0.2,1,0.2,1,0,278.0,0,9,1
1,1,6,逢甲大學應用數學系,國立屏東教育大學科普傳播學系,國立臺東大學數位媒體與文教產業學系,國立臺東大學數學系,國立臺東大學資訊工程學系,朝陽科技大學資訊管理系數位多媒體組,0,0,0,0,0,彰化縣,4,0.6666666666666666,1,0.16666666666666666,2,0.3333333333333333,0,1,245.375,1,12,0
0,0,4,逢甲大學應用數學系,東海大學資訊工程學系資電工程組,逢甲大學資訊工程學系,國立金門大學資訊工程學系,0,0,0,0,0,0,0,臺中市,1,0.25,2,0.5,1,0.25,1,0,242.25,0,13,0
